Date,Open,High,Low,Close,Volume
2001-01-04,4180.97,4180.97,4109.55,4115.37,0
2001-01-05,4116.34,4195.01,4115.35,4183.73,0
2001-01-08,4164.76,4206.72,4101.53,4120.43,0
2001-01-09,4114.74,4166.84,4101.01,4125.31,0
2001-01-10,4151.58,4155.86,4035.44,4047.64,0
2001-01-11,4066.13,4077.54,4006.54,4027.13,0
2001-01-12,4059.41,4082.77,4018.28,4036.58,0
2001-01-15,4074.32,4080.14,4018.24,4046.76,0
2001-01-16,4052.18,4097.07,4023.9,4070.73,0
2001-01-17,4101.18,4125.1,4072.09,4083.41,0
2001-01-18,4106.15,4122.66,4085.81,4113.21,0
2001-01-19,4149.25,4201.94,4137.31,4194.46,0
2001-01-22,4247.45,4278.55,4223.56,4267.11,0
2001-01-23,4277.83,4321.75,4272.87,4296.69,0
2001-01-24,4320.51,4339.41,4295.71,4326.42,0
2001-01-25,4327.84,4341.33,4273.7,4330.22,0
2001-01-29,4158.86,4262.76,4158.86,4234.57,0
2001-01-30,4269.41,4373.22,4256.76,4372.04,0
2001-01-31,4367.58,4409.33,4322.68,4326.72,0
2001-02-01,4303.13,4355.39,4230.17,4286.11,0
2001-02-02,4280.96,4373.4,4280.96,4352.26,0
2001-02-05,4337.52,4397.19,4337.52,4370.47,0
2001-02-06,4392.24,4404.67,4369.93,4375.29,0
2001-02-07,4376.92,4379.22,4303.28,4312.93,0
2001-02-08,4293.87,4387.85,4290.88,4381.19,0
2001-02-09,4395.44,4436.48,4387.99,4397.33,0
2001-02-12,4429.91,4446.08,4389.02,4406.3,0
2001-02-13,4437.32,4440.76,4354.1,4363.05,0
2001-02-14,4350.33,4375.51,4320.89,4363.11,0
2001-02-15,4372.6,4459.19,4371.95,4437.99,0
2001-02-16,4458.73,4462.11,4315.95,4330.32,0
2001-02-19,4363.79,4378.06,4302.1,4350.65,0
2001-02-20,4360.16,4382.36,4342.61,4359.22,0
2001-02-21,4338.31,4362.5,4285.19,4302.23,0
2001-02-22,4252.27,4286.63,4190.96,4262.55,0
2001-02-23,4261.81,4277.36,4118.09,4122.16,0
2001-02-26,4168.71,4174.85,4074.12,4112.69,0
2001-02-27,4140.63,4156.03,4020.68,4069.68,0
2001-02-28,4070.37,4264.02,4056.4,4247.04,0
2001-03-01,4288.23,4386.98,4215.27,4271.65,0
2001-03-02,4323.18,4341.67,4077.42,4095.16,0
2001-03-05,4073.73,4127.12,3947.71,3998.12,0
2001-03-07,4062.41,4114.11,3913.67,4046.89,0
2001-03-08,4089.83,4108.03,4016.71,4056.94,0
2001-03-09,3986.82,3986.82,3821.59,3881.96,0
2001-03-12,3862.63,3930.68,3748.39,3767.89,0
2001-03-13,3605.53,3777.48,3436.75,3540.65,0
2001-03-14,3508.13,3757.12,3493.94,3725.03,0
2001-03-15,3666.2,3823.78,3661.84,3819.86,0
2001-03-16,3752.36,3867.47,3696.52,3745.74,0
2001-03-19,3728.51,3774.69,3680.26,3722.49,0
2001-03-20,3736.09,3740.07,3644.51,3672.4,0
2001-03-21,3633.22,3801.78,3618.14,3791.07,0
2001-03-22,3785.96,3818.03,3708.8,3713.97,0
2001-03-23,3735.51,3743.83,3561.01,3635.28,0
2001-03-26,3640.47,3654.04,3600.39,3636.32,0
2001-03-27,3634.48,3712.27,3631.29,3694.82,0
2001-03-28,3736.54,3792.76,3736.54,3788.21,0
2001-03-29,3739.63,3799.68,3721.45,3751.56,0
2001-03-30,3714.11,3723.73,3589.93,3604.38,0
2001-04-02,3491.41,3578.95,3436.33,3566.26,0
2001-04-03,3543.82,3619.62,3543.82,3605.01,0
2001-04-04,3558.48,3577.25,3511.12,3565.65,0
2001-04-06,3663.74,3676.82,3558.13,3576.0,0
2001-04-09,3570.53,3579.24,3502.44,3544.08,0
2001-04-10,3542.44,3542.44,3342.11,3458.39,0
2001-04-11,3476.41,3481.15,3298.12,3325.46,0
2001-04-12,3254.52,3264.57,3120.13,3183.77,0
2001-04-16,3172.15,3258.44,3096.51,3251.62,0
2001-04-17,3231.94,3331.78,3220.65,3312.29,0
2001-04-18,3311.2,3442.65,3311.2,3438.75,0
2001-04-19,3552.17,3621.03,3471.03,3574.08,0
2001-04-20,3620.9,3620.9,3523.74,3583.04,0
2001-04-23,3583.42,3637.36,3561.96,3587.01,0
2001-04-24,3547.23,3593.84,3526.36,3589.99,0
2001-04-25,3586.94,3639.11,3569.71,3600.83,0
2001-04-26,3649.36,3651.79,3547.46,3557.19,0
2001-04-27,3389.22,3458.77,3357.83,3422.76,0
2001-04-30,3459.51,3522.7,3440.71,3519.16,0
2001-05-02,3565.53,3586.64,3530.25,3538.42,0
2001-05-03,3528.7,3551.8,3479.81,3494.48,0
2001-05-04,3471.95,3521.92,3465.5,3514.59,0
2001-05-07,3562.97,3573.19,3539.46,3544.81,0
2001-05-08,3544.86,3587.07,3544.86,3580.37,0
2001-05-09,3580.37,3629.65,3569.14,3586.58,0
2001-05-10,3586.58,3588.95,3550.05,3568.27,0
2001-05-11,3564.65,3577.79,3545.19,3559.77,0
2001-05-14,3552.55,3577.28,3536.57,3568.93,0
2001-05-15,3480.42,3579.35,3420.14,3576.96,0
2001-05-16,3585.79,3630.26,3585.79,3592.06,0
2001-05-17,3607.46,3675.45,3607.46,3669.76,0
2001-05-18,3674.42,3700.88,3648.36,3655.03,0
2001-05-21,3656.09,3681.19,3630.6,3640.1,0
2001-05-22,3643.29,3663.16,3630.03,3640.6,0
2001-05-23,3640.8,3683.52,3640.8,3674.54,0
2001-05-24,3670.91,3709.18,3670.91,3683.2,0
2001-05-25,3686.16,3700.66,3647.35,3659.81,0
2001-05-28,3663.06,3728.05,3663.06,3720.15,0
2001-05-29,3732.03,3751.7,3725.83,3742.07,0
2001-05-30,3745.57,3759.96,3653.31,3662.04,0
2001-05-31,3623.62,3638.46,3592.22,3631.91,0
2001-06-01,3637.03,3651.32,3555.74,3557.64,0
2001-06-04,3565.88,3590.56,3490.83,3498.38,0
2001-06-05,3495.99,3510.68,3434.88,3460.04,0
2001-06-06,3473.32,3507.24,3448.44,3457.31,0
2001-06-07,3455.86,3459.51,3395.52,3457.24,0
2001-06-08,3466.66,3502.78,3452.94,3495.84,0
2001-06-11,3507.34,3525.04,3482.8,3509.32,0
2001-06-12,3504.24,3517.36,3484.08,3498.39,0
2001-06-13,3499.32,3519.13,3492.95,3501.61,0
2001-06-14,3491.36,3501.5,3446.96,3453.77,0
2001-06-15,3434.33,3434.33,3360.11,3372.94,0
2001-06-18,3368.68,3368.68,3295.34,3353.11,0
2001-06-19,3357.11,3418.99,3339.84,3410.95,0
2001-06-20,3410.1,3420.33,3369.31,3406.05,0
2001-06-21,3408.28,3427.75,3385.87,3405.64,0
2001-06-22,3402.14,3409.76,3361.79,3381.76,0
2001-06-25,3378.17,3378.17,3306.83,3318.67,0
2001-06-26,3313.13,3417.94,3287.94,3407.32,0
2001-06-27,3407.68,3434.13,3378.53,3411.64,0
2001-06-28,3411.68,3427.37,3391.72,3404.86,0
2001-06-29,3406.79,3474.71,3394.91,3456.78,0
2001-07-02,3459.15,3487.0,3418.28,3426.03,0
2001-07-03,3452.11,3452.11,3300.15,3312.29,0
2001-07-04,3295.85,3337.52,3286.77,3311.88,0
2001-07-05,3321.14,3364.8,3306.74,3317.63,0
2001-07-06,3317.63,3317.63,3286.74,3305.78,0
2001-07-09,3290.85,3299.57,3260.68,3290.81,0
2001-07-10,3300.98,3340.88,3296.41,3328.27,0
2001-07-11,3328.37,3388.75,3316.85,3376.21,0
2001-07-12,3390.34,3459.37,3384.74,3452.75,0
2001-07-13,3470.94,3513.79,3438.03,3453.99,0
2001-07-16,3453.63,3478.11,3427.82,3434.83,0
2001-07-17,3414.06,3440.29,3397.65,3431.93,0
2001-07-18,3434.94,3446.18,3377.58,3383.41,0
2001-07-19,3372.92,3380.27,3352.12,3370.93,0
2001-07-20,3375.82,3389.49,3331.42,3340.75,0
2001-07-23,3340.89,3340.89,3310.95,3330.98,0
2001-07-24,3326.84,3340.91,3306.17,3335.08,0
2001-07-25,3307.16,3338.22,3296.43,3301.97,0
2001-07-26,3298.64,3318.6,3254.28,3259.03,0
2001-07-27,3260.04,3278.85,3241.66,3251.53,0
2001-07-30,3255.92,3289.46,3249.46,3285.89,0
2001-07-31,3288.86,3335.67,3255.98,3329.28,0
2001-08-01,3335.0,3346.21,3276.72,3284.17,0
2001-08-02,3293.83,3310.86,3278.54,3298.78,0
2001-08-03,3300.02,3337.79,3300.02,3325.38,0
2001-08-06,3323.36,3356.34,3322.44,3329.95,0
2001-08-07,3322.81,3345.98,3317.44,3319.67,0
2001-08-08,3317.51,3321.18,3294.19,3302.32,0
2001-08-09,3290.86,3324.96,3279.62,3319.61,0
2001-08-10,3312.5,3335.71,3308.76,3316.21,0
2001-08-13,3321.19,3332.28,3283.44,3287.62,0
2001-08-14,3290.58,3336.47,3290.58,3331.89,0
2001-08-16,3326.24,3357.07,3321.74,3337.91,0
2001-08-17,3341.95,3359.07,3293.83,3296.71,0
2001-08-20,3287.69,3290.24,3271.54,3278.92,0
2001-08-21,3286.13,3310.53,3286.13,3297.43,0
2001-08-23,3307.29,3316.33,3292.66,3308.79,0
2001-08-24,3302.22,3308.9,3287.58,3305.51,0
2001-08-27,3318.44,3337.94,3310.29,3318.32,0
2001-08-28,3318.65,3333.17,3308.35,3313.07,0
2001-08-29,3282.3,3327.67,3282.3,3300.62,0
2001-08-30,3296.78,3305.98,3281.17,3286.87,0
2001-08-31,3282.39,3282.39,3241.12,3244.95,0
2001-09-03,3245.71,3267.93,3222.75,3227.12,0
2001-09-04,3227.86,3246.76,3209.84,3231.6,0
2001-09-05,3232.88,3245.99,3218.04,3228.6,0
2001-09-06,3219.84,3233.49,3187.66,3202.55,0
2001-09-07,3196.41,3203.54,3166.97,3198.4,0
2001-09-10,3224.9,3224.9,3180.85,3183.63,0
2001-09-11,3189.09,3198.81,3141.57,3150.4,0
2001-09-12,3030.29,3046.22,2954.35,3032.71,0
2001-09-13,3038.88,3068.49,2982.16,2987.5,0
2001-09-14,2986.86,2986.86,2770.24,2830.12,0
2001-09-17,2758.16,2758.16,2640.58,2680.98,0
2001-09-18,2680.04,2814.07,2680.04,2782.47,0
2001-09-19,2785.37,2817.48,2785.37,2804.16,0
2001-09-20,2781.46,2781.46,2674.82,2761.66,0
2001-09-21,2753.96,2753.96,2594.87,2600.12,0
2001-09-24,2627.25,2688.95,2627.25,2651.78,0
2001-09-25,2668.37,2727.32,2613.53,2617.35,0
2001-09-26,2621.89,2682.59,2615.04,2667.34,0
2001-09-27,2674.29,2726.97,2669.05,2715.5,0
2001-09-28,2727.34,2830.35,2727.34,2811.6,0
2001-10-01,2817.74,2822.77,2773.03,2795.3,0
2001-10-03,2802.24,2808.45,2742.85,2754.95,0
2001-10-04,2763.17,2798.69,2763.17,2788.97,0
2001-10-05,2789.1,2826.16,2765.21,2812.9,0
2001-10-08,2767.93,2784.09,2718.41,2765.37,0
2001-10-09,2772.21,2802.34,2772.21,2794.42,0
2001-10-10,2836.74,2904.59,2836.74,2896.6,0
2001-10-11,2899.8,2956.86,2899.8,2943.69,0
2001-10-12,2960.5,2989.63,2947.34,2959.39,0
2001-10-15,2951.69,2983.33,2940.08,2976.3,0
2001-10-16,2978.11,3002.0,2971.57,2992.46,0
2001-10-17,2998.86,3050.07,2998.86,3043.85,0
2001-10-18,3023.29,3034.97,2967.68,2981.33,0
2001-10-19,3003.02,3025.89,3003.02,3016.84,0
2001-10-22,3025.03,3061.77,2993.89,3001.86,0
2001-10-23,3010.94,3065.48,3010.94,3061.91,0
2001-10-24,3057.0,3083.65,3026.63,3040.16,0
2001-10-25,3047.39,3066.04,3013.83,3022.16,0
2001-10-29,3028.71,3063.9,3004.03,3009.33,0
2001-10-30,2995.37,2995.37,2953.38,2957.45,0
2001-10-31,2958.39,2998.7,2942.49,2989.35,0
2001-11-01,3003.95,3062.77,3003.95,3049.8,0
2001-11-02,3059.52,3100.29,3040.84,3052.6,0
2001-11-05,3058.11,3070.66,3030.57,3037.01,0
2001-11-06,3038.02,3087.59,3038.02,3068.89,0
2001-11-07,3071.78,3109.26,3006.97,3013.94,0
2001-11-08,3020.39,3067.55,3017.41,3059.97,0
2001-11-09,3070.58,3092.01,3069.62,3079.67,0
2001-11-12,3084.42,3106.43,3081.15,3094.14,0
2001-11-13,3093.78,3101.58,3059.42,3077.19,0
2001-11-14,3079.88,3124.33,3079.88,3113.04,0
2001-11-15,3116.72,3195.52,3107.8,3180.23,0
2001-11-19,3211.26,3293.28,3205.46,3280.48,0
2001-11-20,3296.17,3326.76,3223.99,3231.66,0
2001-11-21,3233.61,3273.3,3223.32,3244.09,0
2001-11-22,3246.48,3305.84,3246.48,3258.13,0
2001-11-23,3263.06,3301.34,3245.58,3252.2,0
2001-11-26,3262.93,3335.95,3262.93,3322.77,0
2001-11-27,3360.93,3377.81,3278.69,3287.57,0
2001-11-28,3289.7,3322.52,3283.08,3294.12,0
2001-11-29,3284.32,3296.98,3270.27,3287.56,0
2001-12-03,3301.05,3311.83,3271.55,3275.47,0
2001-12-04,3276.65,3335.36,3276.65,3320.28,0
2001-12-05,3334.64,3416.03,3334.64,3409.64,0
